,sa_5hz,PGA,rot_lin,rot_nlin
60610,2.4411841,1.3044615,0.39487991,0.39487991
60611,11.6946,2.2796503,1.2379518,2.2498
60612,18.186692,2.3252923,2.6467846,7.12769
60613,0.20829154,0.023409843,0.1102507,0.1102507
60614,8.5632118,3.7495383,1.2954611,2.39456
60615,6.0089114,0.7217993,0.81684497,0.81684497
60616,0.40078273,0.06447559,0.13619119,0.13619119
60617,7.4900567,1.6359182,1.0097362,1.0097362
60618,4.3450046,1.3847847,0.65419791,0.65419791
60619,3.3918389,1.1235785,0.52574568,0.52574568
60620,4.5168678,0.6142367,0.81923803,0.81923803
60621,13.528419,5.5654977,1.1230952,1.46966
60622,1.5368139,0.23901407,0.25456221,0.25456221
60623,3.7336785,0.80945894,0.50586187,0.50586187
60624,2.6468506,1.0167102,0.33379891,0.33379891
60625,7.6941819,1.1034267,1.130315,1.54878
60626,10.181456,1.6037765,1.6494766,4.5985
60627,1.7549596,0.86916563,0.16888092,0.16888092
60628,5.4694899,1.3274677,0.81003998,0.81003998
60629,8.4321978,1.7834213,1.3010888,2.46444
60630,3.693732,0.59301841,0.46157443,0.46157443
60631,2.249593,0.62686389,0.39685536,0.39685536
60632,10.801879,2.6217803,1.0386225,1.0386225
60633,6.6409648,1.8459065,1.0984879,1.0586
60634,6.9463656,2.6303418,1.0390533,1.0390533
60635,2.8259118,1.6385703,0.38159893,0.38159893
60636,4.9165448,1.2428447,0.59616973,0.59616973
60637,0.42272786,0.07541348,0.14623836,0.14623836
60638,2.5426819,0.4924784,0.39683039,0.39683039
60639,0.19029721,0.27315661,0.10192394,0.10192394
60640,3.9834504,0.75033131,0.62384252,0.62384252
60641,3.3973715,2.7675965,0.3597947,0.3597947
60642,1.4160283,1.3750207,0.17578082,0.17578082
60643,1.9902632,0.25481532,0.34024192,0.34024192
60644,3.7383378,0.48143813,0.62984259,0.62984259
60645,4.0835564,3.0653093,0.57025643,0.57025643
60646,0.6891957,0.19077628,0.18687814,0.18687814
60647,1.0707099,0.13326647,0.21204577,0.21204577
60648,0.43025465,0.057124689,0.14696689,0.14696689
60649,1.4801148,0.36957041,0.24622204,0.24622204
60650,3.1205797,1.3560855,0.32675533,0.32675533
60651,8.9785645,2.9056373,1.4602405,3.3269
60652,10.873109,3.1025152,1.5284664,3.55503
60653,8.0437871,1.8972918,1.3015805,2.52261
60654,4.8249394,1.0629751,0.74940484,0.74940484
60655,4.2073029,1.3503074,0.65692724,0.65692724
60656,2.0190819,0.75966165,0.40150052,0.40150052
60657,3.3457442,2.1518764,0.31573371,0.31573371
60658,0.87757408,0.2516569,0.20475474,0.20475474
60659,3.4522558,1.7249485,0.563767,0.563767
60660,6.54553,1.8765145,0.81364657,0.81364657
60661,10.163373,2.0299655,1.6952601,4.56675
60662,5.571764,1.0628206,0.89631576,0.89631576
60663,4.892517,1.2536012,0.58772383,0.58772383
60664,4.5026621,1.0551055,0.74078347,0.74078347
60665,4.4334943,1.5286283,0.48507169,0.48507169
60666,1.8903272,0.64989717,0.35433037,0.35433037
60667,1.3980492,0.33647758,0.28935431,0.28935431
60668,8.2973637,2.4834461,0.91056182,0.91056182
60669,4.2411908,1.8513061,0.56257548,0.56257548
60670,5.3461269,2.0650508,0.62848241,0.62848241
60671,5.5977988,0.85757714,0.84054961,0.84054961
60672,4.7514623,0.89582734,0.64114299,0.64114299
60673,3.5471939,0.67446001,0.63519429,0.63519429
60674,7.9425055,2.4276567,0.44696945,0.44696945
60675,3.0194288,0.8241092,0.50421324,0.50421324
60676,2.676378,0.88267637,0.40972044,0.40972044
60677,2.9295561,0.76687651,0.45953871,0.45953871
60678,4.0662659,0.37411892,0.6848972,0.6848972
60679,0.62255123,0.16910895,0.1287946,0.1287946
60680,1.8057774,1.2762758,0.2157514,0.2157514
60681,12.583705,2.0432194,1.975779,5.82226
60682,1.6364279,0.74353315,0.26513734,0.26513734
60683,2.2548284,0.65015487,0.31837189,0.31837189
60684,11.992256,2.715787,1.4541892,3.62162
60685,2.1158048,0.58991297,0.35219159,0.35219159
60686,23.983658,3.3819154,3.3583907,8.33227
60687,2.115312,0.84567926,0.30683661,0.30683661
60688,0.12464122,0.038863081,0.094173794,0.094173794
60689,13.325733,1.8597513,1.3826073,3.01351
60690,6.6111525,1.5166127,0.98654936,0.98654936
60691,2.0531346,0.6858551,0.30580667,0.30580667
60692,18.469055,5.806138,1.8685008,5.49735
60693,7.9230176,1.6103298,1.3357468,2.52605
60694,0.95409653,0.26301876,0.17013467,0.17013467
60695,7.5134668,1.5977442,0.90337102,0.90337102
60696,3.2380056,0.92206191,0.35490249,0.35490249
60697,2.6482185,0.78734515,0.38621835,0.38621835
60698,2.6090395,0.93813613,0.49076885,0.49076885
60699,5.0024884,0.86357244,0.62200311,0.62200311
60700,2.783977,0.69922589,0.42229669,0.42229669
60701,10.64772,3.2631027,1.2357953,1.89457
60702,6.7281543,1.448292,0.59205177,0.59205177
60703,1.2477788,0.53400483,0.24576778,0.24576778
60704,1.1907705,0.82506427,0.14620164,0.14620164
60705,5.3093702,1.3471929,0.68188275,0.68188275
60706,2.1053412,0.95650504,0.36276229,0.36276229
60707,6.6832926,1.9914752,0.76033682,0.76033682
60708,7.2317809,1.4152968,1.0936116,1.44363
60709,26.825332,4.7744226,4.0094786,7.42881
60710,1.9967803,0.48752411,0.39191123,0.39191123
60711,0.76306765,0.53097764,0.14411623,0.14411623
60712,11.918607,2.156674,1.2486087,2.2333
60713,2.2983128,0.37867837,0.39275115,0.39275115
60714,14.833558,6.1216266,1.0495969,1.14676
60715,10.163757,2.225282,0.99970093,0.99970093
60716,7.7136328,1.3666721,1.1580266,1.7378
60717,0.73344589,0.2215487,0.16460126,0.16460126
60718,17.400556,5.1577718,2.8415408,4.39672
60719,0.21916818,0.05473985,0.10978896,0.10978896
60720,2.5540313,1.0804752,0.45538148,0.45538148
60721,2.7317121,0.70695967,0.29129468,0.29129468
60722,4.4853457,0.81033099,0.61668313,0.61668313
60723,3.7713695,1.2569384,0.61596757,0.61596757
60724,3.4595505,0.95620155,0.39664352,0.39664352
60725,11.554214,5.8387684,1.5178388,3.73722
60726,8.1722971,2.11163,1.0284028,1.0284028
60727,5.5148394,0.95209467,0.85545576,0.85545576
60728,15.865872,2.857949,1.7200516,4.22387
60729,3.6735618,1.4261662,0.41012619,0.41012619
60730,1.0836133,1.1429147,0.15552153,0.15552153
60731,6.2171083,1.4423396,0.64316396,0.64316396
60732,0.39910231,0.13529384,0.13098148,0.13098148
60733,1.8006673,0.74693711,0.32914262,0.32914262
60734,3.5523549,1.437914,0.25389207,0.25389207
60735,6.8441279,1.6840355,0.93397708,0.93397708
60736,9.1508663,1.341911,1.166083,1.58132
60737,3.3825716,1.1404406,0.46871235,0.46871235
60738,7.7051563,2.5511457,0.87204429,0.87204429
60739,1.6578091,0.30319775,0.25850666,0.25850666
60740,3.5013095,0.59895651,0.54262871,0.54262871
60741,12.225847,3.5137576,1.1714261,1.75506
60742,10.656499,1.5177747,1.8003056,5.83178
60743,1.2092665,0.40305637,0.20485787,0.20485787
60744,1.5395278,1.0742028,0.23967424,0.23967424
60745,6.5088045,1.7734657,0.80931953,0.80931953
60746,29.15061,2.6746297,4.37147,8.62786
60747,5.9325916,1.1567988,0.75405048,0.75405048
60748,8.4063601,2.7152814,0.95722957,0.95722957
60749,2.5223293,1.0735993,0.24131687,0.24131687
60750,5.4303455,0.92112469,0.69003596,0.69003596
60751,6.0901329,0.81234896,1.1504936,0.93127
60752,0.28197431,0.13276479,0.12383781,0.12383781
60753,2.6331777,0.80882026,0.51180482,0.51180482
60754,2.9986398,0.99891319,0.31365258,0.31365258
60755,2.3408604,0.55929981,0.42381776,0.42381776
60756,1.1133292,0.56298526,0.145824,0.145824
60757,3.5566624,0.60449184,0.51806505,0.51806505
60758,8.896162,1.8650502,1.1638982,1.77266
60759,5.870955,1.6158875,0.74366825,0.74366825
60760,19.144445,5.5802828,1.9796627,4.6638
60761,6.9929779,1.0839083,0.84929935,0.84929935
60762,0.53661237,0.57426835,0.12118484,0.12118484
60763,32.654432,5.9199141,4.4633082,6.29075
60764,9.6607672,1.6140343,1.0663462,1.28661
60765,0.65792176,0.25040777,0.15309933,0.15309933
60766,0.46495271,0.16578596,0.13641012,0.13641012
60767,10.762248,3.89179,1.2797995,2.3728
60768,13.11545,2.58179,2.2712705,6.95675
60769,6.968862,2.9251769,0.53297788,0.53297788
60770,5.1967832,1.2149407,0.62690267,0.62690267
60771,2.3571761,0.66397026,0.29105162,0.29105162
60772,3.528088,1.4419214,0.50956259,0.50956259
60773,4.4579712,1.0323332,0.52327809,0.52327809
60774,2.7685109,0.70408794,0.36601749,0.36601749
60775,1.1142537,1.4648819,0.2013441,0.2013441
60776,3.8426397,1.3211832,0.59431789,0.59431789
60777,6.6790211,2.1610655,0.90494505,0.90494505
60778,5.691012,2.0930643,0.83998685,0.83998685
60779,0.14006032,0.19260042,0.09099325,0.09099325
60780,4.301443,0.9441683,0.70157326,0.70157326
60781,14.244592,4.9741064,1.7801907,5.14924
60782,5.3838182,3.263752,0.59500754,0.59500754
60783,4.878911,1.9293954,0.46349169,0.46349169
60784,5.641814,1.6097875,0.47782413,0.47782413
60785,10.296386,1.6540853,1.4819708,3.95194
60786,11.325083,1.6151074,1.2010263,1.87455
60787,2.5138938,0.88186224,0.41547606,0.41547606
60788,9.8109102,3.9408776,1.042545,1.12921
60789,1.2254091,0.34997116,0.21791817,0.21791817
60790,1.1362981,0.40321335,0.16399323,0.16399323
60791,30.189499,4.1489299,4.5454659,9.29934
60792,5.8385894,2.656839,0.54603304,0.54603304
60793,4.058988,0.71744225,0.59639688,0.59639688
60794,36.257666,5.7463516,5.2246777,9.08042
60795,1.1383432,0.18909581,0.19167301,0.19167301
60796,2.1208323,0.83347121,0.27513786,0.27513786
60797,4.3669964,0.89162983,0.50529531,0.50529531
60798,5.478921,1.4859747,0.83674486,0.83674486
60799,14.506792,1.825586,2.2212618,6.7949
60800,3.1620232,1.1472581,0.51072178,0.51072178
60801,10.487706,4.678473,1.3995975,2.8483
60802,6.3335647,1.3710854,0.83446808,0.83446808
60803,1.5226124,0.8781183,0.20902581,0.20902581
60804,2.6019989,0.50454932,0.49641411,0.49641411
60805,18.016394,2.6650265,2.8806512,7.8618
60806,0.21710874,0.25748244,0.10494501,0.10494501
60807,8.7761793,1.3800144,0.97111492,0.97111492
60808,5.0426316,1.6013443,0.69446,0.69446
60809,7.2230533,1.4387738,1.280994,2.40532
60810,3.3711887,1.3267939,0.36711542,0.36711542
60811,2.6130765,0.80675377,0.4231258,0.4231258
60812,3.979674,1.2409811,0.50658479,0.50658479
60813,0.47515606,0.44485383,0.12893792,0.12893792
60814,12.79846,2.2215491,1.4691887,3.30282
60815,10.25415,1.5138397,1.5983789,4.44837
60816,4.3613895,1.7865539,0.5691922,0.5691922
60817,1.9616668,1.0909465,0.17176357,0.17176357
60818,3.9595088,0.7405257,0.61016795,0.61016795
60819,1.9437809,0.28198216,0.30876379,0.30876379
60820,3.6974274,1.6617752,0.47676264,0.47676264
60821,8.6189017,1.7471745,1.0462562,1.17788
60822,14.899749,2.6189511,2.3937117,7.01353
60823,8.6297408,2.2769199,0.96372024,0.96372024
60824,1.8043333,0.65676844,0.29015894,0.29015894
60825,4.7574111,1.1825827,0.86871752,0.86871752
60826,16.330008,4.1254589,1.8854764,5.1428
60827,3.5021847,1.8291182,0.53230507,0.53230507
60828,0.48635826,0.18242377,0.12515475,0.12515475
60829,1.5120452,0.54696356,0.3059699,0.3059699
60830,2.4662554,0.94697238,0.41062352,0.41062352
60831,6.2754744,2.8856787,0.6268361,0.6268361
60832,5.8353587,1.8588607,0.62893306,0.62893306
60833,9.4013759,2.1172358,0.72613622,0.72613622
60834,3.0399824,1.0154034,0.37760557,0.37760557
60835,2.9171917,1.1264403,0.35073383,0.35073383
60836,9.1854226,2.3591728,0.84140996,0.84140996
60837,2.58235,0.87447535,0.42138257,0.42138257
60838,2.257946,0.41095539,0.3952757,0.3952757
60839,1.8303854,1.1723805,0.271827,0.271827
60840,0.71020194,0.42417062,0.19712393,0.19712393
60841,2.8638139,2.2251015,0.43938549,0.43938549
60842,0.64689003,0.14389855,0.17715659,0.17715659
60843,6.6138665,1.6060138,1.1026664,1.46134
60844,2.4468972,0.65910393,0.28506937,0.28506937
60845,5.4173938,1.229178,0.48047178,0.48047178
60846,8.0748678,2.2687032,0.76147905,0.76147905
60847,17.738762,7.2000781,1.7432648,4.01351
60848,0.18061429,0.20567336,0.10102808,0.10102808
60849,1.8290607,0.49135932,0.33552657,0.33552657
60850,7.9023244,3.016758,0.76203801,0.76203801
60851,8.519512,2.0090016,1.0923603,1.41237
60852,4.2997719,1.8045043,0.42074263,0.42074263
60853,7.3565823,1.9534114,0.6390315,0.6390315
60854,4.3036524,2.5291575,0.60895026,0.60895026
60855,6.0884889,2.4118409,0.82527593,0.82527593
60856,1.6028871,0.81406935,0.21442526,0.21442526
60857,23.942121,6.0563378,3.4972012,7.96802
60858,10.441103,1.2130848,1.3074355,2.34619
60859,1.1417944,0.56994672,0.17929286,0.17929286
60860,1.5416601,1.1034873,0.2188581,0.2188581
60861,2.3765159,1.1988691,0.29132119,0.29132119
60862,3.2948622,1.4063728,0.4146284,0.4146284
60863,4.5276357,1.2419438,0.77846928,0.77846928
60864,3.8724075,0.84586293,0.70733231,0.70733231
60865,14.676983,3.9240628,1.5911364,3.52905
60866,0.48139752,0.20209126,0.14246475,0.14246475
60867,17.94429,2.1212467,2.3734164,5.94983
60868,3.2445739,0.98960161,0.60776356,0.60776356
60869,3.5017994,0.98274494,0.56592155,0.56592155
60870,3.1491093,0.55022212,0.38648509,0.38648509
60871,7.8825959,1.3332742,1.1430778,1.63942
60872,2.1316626,0.99936324,0.33772763,0.33772763
60873,2.6283508,0.5820051,0.35468843,0.35468843
60874,1.7667744,1.652664,0.27418604,0.27418604
60875,4.3711083,1.5291209,0.59882266,0.59882266
60876,0.69049796,0.26983051,0.17358655,0.17358655
60877,9.1805811,1.4390012,1.031711,1.031711
60878,0.61270166,0.67061281,0.1708515,0.1708515
60879,3.9203388,0.53910505,0.46086306,0.46086306
60880,0.65270654,0.16673988,0.17911862,0.17911862
60881,0.92635555,0.42372343,0.20582372,0.20582372
60882,2.5924583,0.72894062,0.41426001,0.41426001
60883,13.368446,3.2364096,1.7094143,4.54041
60884,5.7188822,2.3295258,1.0386642,1.0386642
60885,11.544974,2.1426585,1.2881604,2.53833
60886,18.173243,5.2869983,1.7945101,5.27949
60887,6.2168609,1.7122424,0.55369167,0.55369167
60888,6.5657913,1.4164252,0.86046769,0.86046769
60889,12.470698,2.9291721,1.9759048,5.70805
60890,0.34000575,0.11037201,0.13078499,0.13078499
60891,24.294745,6.0174429,1.5156621,3.42698
60892,2.9936092,1.2466878,0.30341018,0.30341018
60893,3.9843974,0.98094131,0.51291596,0.51291596
60894,3.5501861,1.1096662,0.43203936,0.43203936
60895,6.3497835,1.6379665,0.8018036,0.8018036
60896,2.8907398,1.1031066,0.42122312,0.42122312
60897,0.2946618,0.41290847,0.10489183,0.10489183
60898,13.639547,2.2210784,1.8902477,5.43958
60899,6.737656,2.1732938,0.62193806,0.62193806
60900,6.5054659,1.8831699,0.80302484,0.80302484
60901,17.955435,3.4030477,2.4242305,6.51962
60902,11.285369,2.7985866,1.2375355,1.97417
60903,7.8334976,2.588162,0.87796555,0.87796555
60904,2.5624455,1.7832493,0.38720606,0.38720606
60905,2.5943027,0.48182418,0.42341473,0.42341473
60906,7.8746029,2.6304066,0.97014237,0.97014237
60907,0.30755975,0.22942606,0.12270772,0.12270772
60908,6.6915097,0.81745485,0.98613054,0.98613054
60909,0.58025924,0.67354975,0.11351421,0.11351421
60910,4.3391654,1.4179704,0.63617198,0.63617198
60911,2.800278,0.66377483,0.5114853,0.5114853
60912,3.3079813,1.1698199,0.41986527,0.41986527
60913,0.64218044,0.21842353,0.16237085,0.16237085
60914,6.8021328,1.3604841,0.79753977,0.79753977
60915,4.6603331,1.3800489,0.56235508,0.56235508
60916,3.4278475,0.50504888,0.44435301,0.44435301
60917,2.9351731,1.2321396,0.32878421,0.32878421
60918,0.96428374,0.27610749,0.17647992,0.17647992
60919,13.352478,3.1019101,1.5930667,4.39324
60920,0.76280593,0.41363779,0.15730138,0.15730138
60921,3.765342,3.2795132,0.34648004,0.34648004
60922,2.0672579,0.65836116,0.38710179,0.38710179
60923,3.0695242,0.67017873,0.40699147,0.40699147
60924,5.563661,1.5801004,0.66965853,0.66965853
60925,0.33609034,0.090245946,0.11083444,0.11083444
60926,14.261433,2.1849393,2.0845466,5.9407
60927,9.1675449,3.7605603,0.94907037,0.94907037
60928,5.9381674,1.4928716,0.94163785,0.94163785
60929,17.623101,5.6125516,1.5201328,3.86347
60930,1.6730563,0.81397068,0.30447363,0.30447363
60931,18.582307,2.7338142,2.9808948,7.8391
60932,2.0162277,0.91751333,0.23331819,0.23331819
60933,4.8147355,1.5199766,0.70577792,0.70577792
60934,1.7396027,0.48433109,0.19453211,0.19453211
60935,6.4165875,2.5568656,0.69567956,0.69567956
60936,0.54555012,0.22328101,0.16306327,0.16306327
60937,7.2312672,2.8382834,0.77177414,0.77177414
60938,2.3818684,0.94932366,0.27153139,0.27153139
60939,3.8806339,1.0518207,0.38183281,0.38183281
60940,1.6176409,0.39626264,0.25534658,0.25534658
60941,6.837509,1.513209,0.77576117,0.77576117
60942,1.3055694,0.32903081,0.21130739,0.21130739
60943,3.9753968,1.1532183,0.42945925,0.42945925
60944,4.5457456,0.77906966,0.58369322,0.58369322
60945,5.3039804,2.6199112,0.39600428,0.39600428
60946,2.8286765,2.1277055,0.39140395,0.39140395
60947,8.2242589,1.0344124,1.3157208,2.46187
60948,3.0575077,0.73741224,0.4234991,0.4234991
60949,1.1977704,0.31171217,0.19154293,0.19154293
60950,17.256643,3.1442046,2.6332234,7.15057
60951,3.1571737,1.0193478,0.37500078,0.37500078
60952,6.2687863,1.6925952,0.69080086,0.69080086
60953,8.3506575,2.4719134,1.1662886,1.66541
60954,11.361714,1.9949946,1.7644611,5.04828
60955,3.2480369,1.6644915,0.37073166,0.37073166
60956,4.1240511,1.5808435,0.51290445,0.51290445
60957,1.6325256,0.44700031,0.28810292,0.28810292
60958,3.7483537,2.3994199,0.31473009,0.31473009
60959,4.5800168,2.6909451,0.66948938,0.66948938
60960,2.3986072,0.79791411,0.33554245,0.33554245
60961,17.744412,4.4427335,1.1262792,1.54883
60962,1.9385192,0.72314839,0.24229026,0.24229026
60963,2.2816261,0.77451756,0.34210694,0.34210694
60964,1.5675458,1.5872651,0.31299076,0.31299076
60965,5.4753543,1.2632647,0.6588168,0.6588168
60966,6.4804565,2.1203465,0.57884982,0.57884982
60967,0.81342721,0.33274612,0.16757646,0.16757646
60968,3.682682,1.4526404,0.53465811,0.53465811
60969,0.81068328,0.22754513,0.19690972,0.19690972
60970,2.5981313,0.45114293,0.36657393,0.36657393
60971,0.59307163,0.15631601,0.14354453,0.14354453
60972,9.1647906,2.9526697,0.82208345,0.82208345
60973,4.3347106,1.6308837,0.57558629,0.57558629
60974,2.2234722,0.32902801,0.32190883,0.32190883
60975,2.4131594,1.0729812,0.30019204,0.30019204
60976,5.2557206,1.9420014,0.70824491,0.70824491
60977,1.9560118,1.0624494,0.22497682,0.22497682
60978,2.6553822,1.8564195,0.24492587,0.24492587
60979,8.3949678,2.515406,0.87772121,0.87772121
60980,9.6330307,2.407343,0.98380355,0.98380355
60981,3.4179424,0.98566216,0.42760804,0.42760804
60982,15.121726,2.0369298,2.3472751,6.97413
60983,4.3341881,1.975412,0.57985619,0.57985619
60984,7.41265,2.0042791,0.59699503,0.59699503
60985,1.5420927,0.90001922,0.26239031,0.26239031
60986,6.4521763,2.3374245,0.7405019,0.7405019
60987,5.4593839,1.4867454,0.61967166,0.61967166
60988,2.3274825,0.33839933,0.34585479,0.34585479
60989,4.8920987,1.9753538,0.45724154,0.45724154
60990,2.005651,0.38083867,0.30394214,0.30394214
60991,3.7692959,0.46025042,0.67547417,0.67547417
60992,4.9050507,0.90109135,0.63575642,0.63575642
60993,4.1835577,1.5601812,0.54411384,0.54411384
60994,7.7853025,1.9795199,0.53305126,0.53305126
60995,6.3726018,1.1746399,0.71842999,0.71842999
60996,19.552726,7.3192929,2.1997733,6.04938
60997,22.903137,3.2686773,3.4258953,7.90568
60998,7.2961084,1.5398495,0.80907016,0.80907016
60999,7.9637222,1.5535695,1.1319676,1.22953
61000,2.5009269,0.65914729,0.43787802,0.43787802
61001,2.9115608,0.44175665,0.48853824,0.48853824
61002,2.917667,0.67325431,0.4574613,0.4574613
61003,0.72063809,0.51380536,0.14627712,0.14627712
61004,7.0102275,1.268588,0.78419595,0.78419595
61005,6.6404006,1.6914977,0.88190252,0.88190252
61006,4.2971191,0.80835831,0.73651517,0.73651517
61007,0.58192291,0.18902532,0.11107879,0.11107879
61008,7.6612033,2.3039623,1.0682771,1.24511
61009,0.14446648,0.028659845,0.096513413,0.096513413
61010,2.060535,1.8610638,0.24461794,0.24461794
61011,1.3541454,0.61754243,0.22587761,0.22587761
61012,2.3863099,2.0605563,0.26736265,0.26736265
61013,3.8609755,1.166692,0.81095701,0.81095701
61014,4.4891481,0.62335504,0.60032637,0.60032637
61015,3.6176683,1.4094791,0.5385035,0.5385035
61016,2.3875385,0.70548269,0.27791755,0.27791755
61017,0.08536312,0.061760249,0.084443576,0.084443576
61018,0.42885324,0.14556583,0.11969586,0.11969586
61019,0.66188606,0.9574107,0.12265005,0.12265005
61020,0.073997856,0.069071377,0.085649193,0.085649193
61021,4.3854154,0.48270188,0.72469023,0.72469023
61022,3.3992593,1.9183404,0.49756957,0.49756957
61023,7.7097748,1.1176347,1.3293083,2.89625
61024,2.7951852,0.61429078,0.38543007,0.38543007
61025,1.4880192,1.1106829,0.15850995,0.15850995
61026,1.5849761,0.66868468,0.22961734,0.22961734
61027,4.1491556,1.1435239,0.71769724,0.71769724
61028,1.4832723,0.28935964,0.25164652,0.25164652
61029,2.2501058,0.83410173,0.40297008,0.40297008
61030,1.0451931,0.33613934,0.18644669,0.18644669
61031,15.1884,2.9254171,2.2165352,6.6873
61032,4.4053414,0.57666256,0.72631394,0.72631394
61033,6.7716556,1.5458878,0.85921383,0.85921383
61034,9.023241,0.96095472,1.2315536,2.09727
61035,4.857968,1.0980201,0.55719143,0.55719143
61036,2.1432845,0.52237919,0.41647846,0.41647846
61037,15.43733,3.1445597,1.5927049,4.09012
61038,5.0327022,1.0982656,0.88176654,0.88176654
61039,5.5033594,1.2489111,0.69007793,0.69007793
61040,3.5491937,0.88890094,0.51992444,0.51992444
61041,11.895247,3.0891171,1.3653834,2.58387
61042,4.1034658,0.78816957,0.46558602,0.46558602
61043,5.731827,2.3144328,0.54002377,0.54002377
61044,1.6377872,0.71660442,0.26614553,0.26614553
61045,4.1166476,0.88297161,0.5347854,0.5347854
61046,4.6897063,1.2365938,0.67409008,0.67409008
61047,25.209606,4.435997,3.9573389,8.82034
61048,3.5335913,1.5123617,0.44067885,0.44067885
61049,9.0487532,3.7610526,1.371705,3.03237
61050,14.507224,2.1985538,2.1584097,6.71531
61051,0.98437399,0.15116709,0.23277134,0.23277134
61052,4.7974734,1.9006596,0.25658993,0.25658993
61053,3.6226525,0.42494253,0.61544744,0.61544744
61054,0.3874508,0.12895552,0.12470609,0.12470609
61055,4.0933825,1.6479038,0.62460139,0.62460139
61056,1.5230098,0.57926431,0.31474637,0.31474637
61057,1.6972651,0.80723973,0.22179865,0.22179865
61058,16.624847,4.912131,2.6351812,7.12836
61059,22.118494,6.6654246,2.9429973,7.52603
61060,4.2607203,2.398857,0.34630831,0.34630831
61061,1.6731548,1.3602252,0.28008073,0.28008073
61062,8.5790706,2.3986749,1.2738714,2.09473
61063,23.197552,6.1706869,3.0867686,5.84672
61064,5.0524671,1.6213746,0.6682602,0.6682602
61065,4.7457385,0.78553242,0.63968285,0.63968285
61066,1.0056813,0.38678942,0.14297253,0.14297253
61067,2.5386569,1.2843714,0.41017624,0.41017624
61068,3.3861329,1.7467273,0.36429354,0.36429354
61069,1.102577,0.20176268,0.20465075,0.20465075
61070,12.054158,1.9884676,1.4063944,3.7488
61071,0.29267745,0.10145835,0.10791183,0.10791183
61072,1.3073982,0.63475578,0.22655388,0.22655388
61073,17.45424,3.3542617,1.1799729,1.70938
61074,4.1849737,1.9474647,0.4136224,0.4136224
61075,14.727813,4.4995595,1.9555036,6.63322
61076,4.2694291,3.0613547,0.79737202,0.79737202
61077,0.89727189,1.1045502,0.13045416,0.13045416
61078,11.346346,2.0253787,1.5810233,4.42832
61079,1.7621237,0.49765084,0.27566054,0.27566054
61080,2.4754845,0.8547508,0.32875224,0.32875224
61081,13.917652,4.6496584,1.8352432,5.66781
61082,9.0377069,1.3721869,1.2071092,1.97838
61083,8.0211813,3.1701134,0.82042483,0.82042483
61084,10.368938,2.0505388,1.5864376,4.50585
61085,3.4181416,0.64287067,0.49547369,0.49547369
61086,38.133917,7.6335918,3.625508,8.34338
61087,0.86433021,0.45079114,0.18506845,0.18506845
61088,11.063703,1.7782224,1.1565066,1.12336
61089,0.041628545,0.029107553,0.084304105,0.084304105
61090,6.9448329,1.1241589,1.0899302,1.40558
61091,4.4325208,1.135442,0.51224801,0.51224801
61092,5.4597964,0.80226265,0.87480722,0.87480722
61093,2.6772662,0.51133885,0.38308692,0.38308692
61094,1.0394141,0.42990453,0.20686942,0.20686942
61095,1.7326703,0.41542078,0.31970483,0.31970483
61096,1.986821,1.8223391,0.27607918,0.27607918
61097,10.624485,1.3553323,1.4721663,3.49666
61098,3.8369268,0.9773722,0.5758145,0.5758145
61099,2.9353354,0.59198842,0.40607925,0.40607925
61100,6.2626426,1.8902609,0.46342221,0.46342221
61101,3.3056745,2.4782929,0.36191926,0.36191926
61102,8.3328991,1.4074052,0.99888115,0.99888115
61103,2.5748016,0.65542007,0.47261474,0.47261474
61104,14.405174,3.5432122,1.2983067,2.43794
61105,13.486385,2.4139339,1.5894605,4.40672
61106,2.3510506,0.64534991,0.43554173,0.43554173
61107,1.7074371,0.49221702,0.26764683,0.26764683
61108,4.1945669,0.65987203,0.53637397,0.53637397
61109,2.4673889,0.45189464,0.35912501,0.35912501
61110,5.7076038,1.3304598,0.93598523,0.93598523
61111,3.7790391,2.5903766,0.47006819,0.47006819
61112,2.7434727,0.63181279,0.35065882,0.35065882
61113,1.4569665,0.60445297,0.25815875,0.25815875
61114,3.3092686,1.5278128,0.44295507,0.44295507
61115,11.166014,2.3316693,1.6559236,4.90429
61116,0.39547459,0.24266005,0.13187592,0.13187592
61117,5.9420262,2.6526117,0.77633051,0.77633051
61118,1.510703,1.4907676,0.27929913,0.27929913
61119,1.9863248,1.5057115,0.33324575,0.33324575
61120,18.255227,5.9527647,2.6324615,6.86585
61121,0.65500024,0.16455824,0.16803489,0.16803489
61122,1.1417473,0.49651322,0.19788984,0.19788984
61123,15.232517,2.035824,2.3982708,5.82774
61124,11.518217,1.4173186,1.5827561,4.30811
61125,2.1244965,1.8952496,0.2444583,0.2444583
61126,1.4153713,0.33422039,0.24162327,0.24162327
61127,4.0299591,2.2158364,0.47910364,0.47910364
61128,19.284064,7.2199917,3.2692089,5.69855
61129,1.5669815,0.42851202,0.2949471,0.2949471
61130,1.2093756,0.27067363,0.20774706,0.20774706
61131,4.6901439,1.1921182,0.44740078,0.44740078
61132,7.0841064,1.9745211,0.91449125,0.91449125
61133,1.7763473,0.59578349,0.25953045,0.25953045
61134,0.35355508,0.4378528,0.13016319,0.13016319
61135,3.1252644,1.3749982,0.50500189,0.50500189
61136,3.8860909,0.50852321,0.50917012,0.50917012
61137,7.4614543,1.726558,0.75994572,0.75994572
